Estado,Año,Mes,Tasa de desempleo,Fecha,Clasificacion
Luisiana,2011,10,7.3,2011-10,Critico
Luisiana,2011,09,7.3,2011-09,Critico
Luisiana,2011,08,7.3,2011-08,Critico
Luisiana,2011,07,7.4,2011-07,Critico
Luisiana,2011,06,7.4,2011-06,Critico
Luisiana,2011,05,7.4,2011-05,Critico
Luisiana,2011,04,7.5,2011-04,Critico
Luisiana,2011,03,7.6,2011-03,Critico
Luisiana,2011,02,7.7,2011-02,Critico
Luisiana,2011,01,7.8,2011-01,Critico
Luisiana,2012,12,6.6,2012-12,Critico
Luisiana,2012,11,6.5,2012-11,Critico
Luisiana,2012,10,6.4,2012-10,Critico
Luisiana,2012,09,6.5,2012-09,Critico
Luisiana,2012,08,6.6,2012-08,Critico
Luisiana,2012,07,6.7,2012-07,Critico
Luisiana,2012,06,6.8,2012-06,Critico
Luisiana,2012,05,6.9,2012-05,Critico
Luisiana,2012,04,7.0,2012-04,Critico
Luisiana,2012,03,7.0,2012-03,Critico
Luisiana,2012,02,7.1,2012-02,Critico
Luisiana,2012,01,7.1,2012-01,Critico
Luisiana,2013,12,5.7,2013-12,Normal
Luisiana,2013,11,5.9,2013-11,Normal
Luisiana,2013,10,6.0,2013-10,Critico
Luisiana,2013,09,6.2,2013-09,Critico
Luisiana,2013,08,6.4,2013-08,Critico
Luisiana,2013,07,6.5,2013-07,Critico
Luisiana,2013,06,6.6,2013-06,Critico
Luisiana,2013,05,6.7,2013-05,Critico
Luisiana,2013,04,6.7,2013-04,Critico
Luisiana,2013,03,6.8,2013-03,Critico
Luisiana,2013,02,6.8,2013-02,Critico
Luisiana,2013,01,6.7,2013-01,Critico
Luisiana,2014,12,6.8,2014-12,Critico
Luisiana,2014,11,6.8,2014-11,Critico
Luisiana,2014,10,6.8,2014-10,Critico
Luisiana,2014,09,6.7,2014-09,Critico
Luisiana,2014,08,6.6,2014-08,Critico
Luisiana,2014,07,6.4,2014-07,Critico
Luisiana,2014,06,6.2,2014-06,Critico
Luisiana,2014,05,6.0,2014-05,Critico
Luisiana,2014,04,5.8,2014-04,Normal
Luisiana,2014,03,5.7,2014-03,Normal
Luisiana,2014,02,5.6,2014-02,Normal
Luisiana,2014,01,5.6,2014-01,Normal
Luisiana,2015,12,6.0,2015-12,Critico
Luisiana,2015,11,6.0,2015-11,Critico
Luisiana,2015,10,6.0,2015-10,Critico
Luisiana,2015,09,6.0,2015-09,Critico
Luisiana,2015,08,6.1,2015-08,Critico
Luisiana,2015,07,6.1,2015-07,Critico
Luisiana,2015,06,6.3,2015-06,Critico
Luisiana,2015,05,6.4,2015-05,Critico
Luisiana,2015,04,6.5,2015-04,Critico
Luisiana,2015,03,6.6,2015-03,Critico
Luisiana,2015,02,6.7,2015-02,Critico
Luisiana,2015,01,6.8,2015-01,Critico
Luisiana,2016,12,5.9,2016-12,Normal
Luisiana,2016,11,6.0,2016-11,Critico
Luisiana,2016,10,6.1,2016-10,Critico
Luisiana,2016,09,6.1,2016-09,Critico
Luisiana,2016,08,6.1,2016-08,Critico
Luisiana,2016,07,6.1,2016-07,Critico
Luisiana,2016,06,6.1,2016-06,Critico
Luisiana,2016,05,6.1,2016-05,Critico
Luisiana,2016,04,6.1,2016-04,Critico
Luisiana,2016,03,6.1,2016-03,Critico
Luisiana,2016,02,6.1,2016-02,Critico
Luisiana,2016,01,6.0,2016-01,Critico
Luisiana,2017,12,4.7,2017-12,Normal
Luisiana,2017,11,4.7,2017-11,Normal
Luisiana,2017,10,4.7,2017-10,Normal
Luisiana,2017,09,4.8,2017-09,Normal
Luisiana,2017,08,4.8,2017-08,Normal
Luisiana,2017,07,4.9,2017-07,Normal
Luisiana,2017,06,5.1,2017-06,Normal
Luisiana,2017,05,5.2,2017-05,Normal
Luisiana,2017,04,5.4,2017-04,Normal
Luisiana,2017,03,5.5,2017-03,Normal
Luisiana,2017,02,5.7,2017-02,Normal
Luisiana,2017,01,5.8,2017-01,Normal
Luisiana,2018,12,4.8,2018-12,Normal
Luisiana,2018,11,4.8,2018-11,Normal
Luisiana,2018,10,4.8,2018-10,Normal
Luisiana,2018,09,4.8,2018-09,Normal
Luisiana,2018,08,4.8,2018-08,Normal
Luisiana,2018,07,4.8,2018-07,Normal
Luisiana,2018,06,4.9,2018-06,Normal
Luisiana,2018,05,4.9,2018-05,Normal
Luisiana,2018,04,4.9,2018-04,Normal
Luisiana,2018,03,4.8,2018-03,Normal
Luisiana,2018,02,4.8,2018-02,Normal
Luisiana,2018,01,4.7,2018-01,Normal
Luisiana,2019,12,5.1,2019-12,Normal
Luisiana,2019,11,4.9,2019-11,Normal
Luisiana,2019,10,4.8,2019-10,Normal
Luisiana,2019,09,4.7,2019-09,Normal
Luisiana,2019,08,4.6,2019-08,Normal
Luisiana,2019,07,4.4,2019-07,Normal
Luisiana,2019,06,4.3,2019-06,Normal
Luisiana,2019,05,4.3,2019-05,Normal
Luisiana,2019,04,4.4,2019-04,Normal
Luisiana,2019,03,4.5,2019-03,Normal
Luisiana,2019,02,4.7,2019-02,Normal
Luisiana,2019,01,4.8,2019-01,Normal
Massachusetts,2010,12,7.7,2010-12,Critico
Massachusetts,2010,11,7.8,2010-11,Critico
Massachusetts,2010,10,7.8,2010-10,Critico
Massachusetts,2010,09,7.9,2010-09,Critico
Massachusetts,2010,08,7.9,2010-08,Critico
Massachusetts,2010,07,7.9,2010-07,Critico
Massachusetts,2010,06,8.0,2010-06,Critico
Massachusetts,2010,05,8.1,2010-05,Critico
Massachusetts,2010,04,8.3,2010-04,Critico
Massachusetts,2010,03,8.4,2010-03,Critico
Massachusetts,2010,02,8.4,2010-02,Critico
Massachusetts,2010,01,8.5,2010-01,Critico
Massachusetts,2011,12,6.8,2011-12,Critico
Massachusetts,2011,11,6.9,2011-11,Critico
Massachusetts,2011,10,7.0,2011-10,Critico
Massachusetts,2011,09,7.1,2011-09,Critico
Massachusetts,2011,08,7.2,2011-08,Critico
Massachusetts,2011,07,7.2,2011-07,Critico
Massachusetts,2011,06,7.3,2011-06,Critico
Massachusetts,2011,05,7.3,2011-05,Critico
Massachusetts,2011,04,7.4,2011-04,Critico
Massachusetts,2011,03,7.4,2011-03,Critico
Massachusetts,2011,02,7.5,2011-02,Critico
Massachusetts,2011,01,7.6,2011-01,Critico
Massachusetts,2012,12,6.7,2012-12,Critico
Massachusetts,2012,11,6.7,2012-11,Critico
Massachusetts,2012,10,6.7,2012-10,Critico
Massachusetts,2012,09,6.7,2012-09,Critico
Massachusetts,2012,08,6.7,2012-08,Critico
Massachusetts,2012,07,6.7,2012-07,Critico
Massachusetts,2012,06,6.7,2012-06,Critico
Massachusetts,2012,05,6.7,2012-05,Critico
Massachusetts,2012,04,6.7,2012-04,Critico
Massachusetts,2012,03,6.7,2012-03,Critico
Massachusetts,2012,02,6.7,2012-02,Critico
Massachusetts,2012,01,6.7,2012-01,Critico
Massachusetts,2013,12,6.3,2013-12,Critico
Massachusetts,2013,11,6.4,2013-11,Critico
Massachusetts,2013,10,6.5,2013-10,Critico
Massachusetts,2013,09,6.6,2013-09,Critico
Massachusetts,2013,08,6.7,2013-08,Critico
Massachusetts,2013,07,6.7,2013-07,Critico
Massachusetts,2013,06,6.7,2013-06,Critico
Massachusetts,2013,05,6.7,2013-05,Critico
Massachusetts,2013,04,6.8,2013-04,Critico
Massachusetts,2013,03,6.8,2013-03,Critico
Massachusetts,2013,02,6.8,2013-02,Critico
Massachusetts,2013,01,6.7,2013-01,Critico
Massachusetts,2014,12,5.2,2014-12,Normal
Massachusetts,2014,11,5.4,2014-11,Normal
Massachusetts,2014,10,5.5,2014-10,Normal
Massachusetts,2014,09,5.6,2014-09,Normal
Massachusetts,2014,08,5.6,2014-08,Normal
Massachusetts,2014,07,5.7,2014-07,Normal
Massachusetts,2014,06,5.8,2014-06,Normal
Massachusetts,2014,05,5.9,2014-05,Normal
Massachusetts,2014,04,5.9,2014-04,Normal
Massachusetts,2014,03,6.0,2014-03,Critico
Massachusetts,2014,02,6.1,2014-02,Critico
Massachusetts,2014,01,6.2,2014-01,Critico
Massachusetts,2015,12,4.4,2015-12,Normal
Massachusetts,2015,11,4.5,2015-11,Normal
Massachusetts,2015,10,4.6,2015-10,Normal
Massachusetts,2015,09,4.6,2015-09,Normal
Massachusetts,2015,08,4.7,2015-08,Normal
Massachusetts,2015,07,4.7,2015-07,Normal
Massachusetts,2015,06,4.8,2015-06,Normal
Massachusetts,2015,05,4.9,2015-05,Normal
Massachusetts,2015,04,5.0,2015-04,Normal
Massachusetts,2015,03,5.0,2015-03,Normal
Massachusetts,2015,02,5.1,2015-02,Normal
Massachusetts,2015,01,5.2,2015-01,Normal
Massachusetts,2016,12,3.9,2016-12,Bueno
Massachusetts,2016,11,3.9,2016-11,Bueno
Massachusetts,2016,10,3.9,2016-10,Bueno
Massachusetts,2016,09,3.9,2016-09,Bueno
Massachusetts,2016,08,3.9,2016-08,Bueno
Massachusetts,2016,07,3.9,2016-07,Bueno
Massachusetts,2016,06,4.0,2016-06,Bueno
Massachusetts,2016,05,4.1,2016-05,Normal
Massachusetts,2016,04,4.1,2016-04,Normal
Massachusetts,2016,03,4.2,2016-03,Normal
Massachusetts,2016,02,4.3,2016-02,Normal
Massachusetts,2016,01,4.4,2016-01,Normal
Massachusetts,2017,12,3.7,2017-12,Bueno
Massachusetts,2017,11,3.8,2017-11,Bueno
Massachusetts,2017,10,3.8,2017-10,Bueno
Massachusetts,2017,09,3.8,2017-09,Bueno
Massachusetts,2017,08,3.8,2017-08,Bueno
Massachusetts,2017,07,3.8,2017-07,Bueno
Massachusetts,2017,06,3.8,2017-06,Bueno
Massachusetts,2017,05,3.8,2017-05,Bueno
Massachusetts,2017,04,3.8,2017-04,Bueno
Massachusetts,2017,03,3.8,2017-03,Bueno
Massachusetts,2017,02,3.8,2017-02,Bueno
Massachusetts,2017,01,3.8,2017-01,Bueno
Massachusetts,2018,12,3.3,2018-12,Bueno
Massachusetts,2018,11,3.3,2018-11,Bueno
Massachusetts,2018,10,3.3,2018-10,Bueno
Massachusetts,2018,09,3.3,2018-09,Bueno
Massachusetts,2018,08,3.4,2018-08,Bueno
Massachusetts,2018,07,3.4,2018-07,Bueno
Massachusetts,2018,06,3.5,2018-06,Bueno
Massachusetts,2018,05,3.5,2018-05,Bueno
Massachusetts,2018,04,3.5,2018-04,Bueno
Massachusetts,2018,03,3.6,2018-03,Bueno
Massachusetts,2018,02,3.6,2018-02,Bueno
Massachusetts,2018,01,3.7,2018-01,Bueno
Massachusetts,2019,12,3.0,2019-12,Bueno
Massachusetts,2019,11,3.0,2019-11,Bueno
Massachusetts,2019,10,3.0,2019-10,Bueno
Massachusetts,2019,09,3.0,2019-09,Bueno
Massachusetts,2019,08,3.0,2019-08,Bueno
Massachusetts,2019,07,3.0,2019-07,Bueno
Massachusetts,2019,06,3.0,2019-06,Bueno
Massachusetts,2019,05,3.1,2019-05,Bueno
Massachusetts,2019,04,3.1,2019-04,Bueno
Massachusetts,2019,03,3.1,2019-03,Bueno
Massachusetts,2019,02,3.2,2019-02,Bueno
Massachusetts,2019,01,3.2,2019-01,Bueno
Maryland,2010,12,7.6,2010-12,Critico
Maryland,2010,11,7.7,2010-11,Critico
Maryland,2010,10,7.7,2010-10,Critico
Maryland,2010,09,7.7,2010-09,Critico
Maryland,2010,08,7.7,2010-08,Critico
Maryland,2010,07,7.7,2010-07,Critico
Maryland,2010,06,7.8,2010-06,Critico
Maryland,2010,05,7.9,2010-05,Critico
Maryland,2010,04,7.9,2010-04,Critico
Maryland,2010,03,8.0,2010-03,Critico
Maryland,2010,02,8.1,2010-02,Critico
Maryland,2010,01,8.1,2010-01,Critico
Maryland,2011,12,7.0,2011-12,Critico
Maryland,2011,11,7.1,2011-11,Critico
Maryland,2011,10,7.2,2011-10,Critico
Maryland,2011,09,7.3,2011-09,Critico
Maryland,2011,08,7.4,2011-08,Critico
Maryland,2011,07,7.4,2011-07,Critico
Maryland,2011,06,7.4,2011-06,Critico
Maryland,2011,05,7.4,2011-05,Critico
Maryland,2011,04,7.3,2011-04,Critico
Maryland,2011,03,7.4,2011-03,Critico
Maryland,2011,02,7.4,2011-02,Critico
Maryland,2011,01,7.5,2011-01,Critico
Maryland,2012,12,6.8,2012-12,Critico
Maryland,2012,11,6.8,2012-11,Critico
Maryland,2012,10,6.8,2012-10,Critico
Maryland,2012,09,6.8,2012-09,Critico
Maryland,2012,08,6.9,2012-08,Critico
Maryland,2012,07,6.9,2012-07,Critico
Maryland,2012,06,6.9,2012-06,Critico
Maryland,2012,05,6.9,2012-05,Critico
Maryland,2012,04,6.9,2012-04,Critico
Maryland,2012,03,6.9,2012-03,Critico
Maryland,2012,02,6.9,2012-02,Critico
Maryland,2012,01,6.9,2012-01,Critico
Maryland,2013,12,6.1,2013-12,Critico
Maryland,2013,11,6.2,2013-11,Critico
Maryland,2013,10,6.3,2013-10,Critico
Maryland,2013,09,6.4,2013-09,Critico
Maryland,2013,08,6.5,2013-08,Critico
Maryland,2013,07,6.5,2013-07,Critico
Maryland,2013,06,6.6,2013-06,Critico
Maryland,2013,05,6.6,2013-05,Critico
Maryland,2013,04,6.7,2013-04,Critico
Maryland,2013,03,6.7,2013-03,Critico
Maryland,2013,02,6.8,2013-02,Critico
Maryland,2013,01,6.8,2013-01,Critico
Maryland,2014,12,5.4,2014-12,Normal
Maryland,2014,11,5.5,2014-11,Normal
Maryland,2014,10,5.5,2014-10,Normal
Maryland,2014,09,5.6,2014-09,Normal
Maryland,2014,08,5.6,2014-08,Normal
Maryland,2014,07,5.7,2014-07,Normal
Maryland,2014,06,5.8,2014-06,Normal
Maryland,2014,05,5.8,2014-05,Normal
Maryland,2014,04,5.9,2014-04,Normal
Maryland,2014,03,5.9,2014-03,Normal
Maryland,2014,02,6.0,2014-02,Critico
Maryland,2014,01,6.1,2014-01,Critico
Maryland,2015,12,4.6,2015-12,Normal
Maryland,2015,11,4.7,2015-11,Normal
Maryland,2015,10,4.7,2015-10,Normal
Maryland,2015,09,4.8,2015-09,Normal
Maryland,2015,08,4.9,2015-08,Normal
Maryland,2015,07,4.9,2015-07,Normal
Maryland,2015,06,5.0,2015-06,Normal
Maryland,2015,05,5.1,2015-05,Normal
Maryland,2015,04,5.2,2015-04,Normal
Maryland,2015,03,5.3,2015-03,Normal
Maryland,2015,02,5.3,2015-02,Normal
Maryland,2015,01,5.4,2015-01,Normal
Maryland,2016,12,4.2,2016-12,Normal
Maryland,2016,11,4.2,2016-11,Normal
Maryland,2016,10,4.3,2016-10,Normal
Maryland,2016,09,4.3,2016-09,Normal
Maryland,2016,08,4.2,2016-08,Normal
Maryland,2016,07,4.2,2016-07,Normal
Maryland,2016,06,4.3,2016-06,Normal
Maryland,2016,05,4.3,2016-05,Normal
Maryland,2016,04,4.3,2016-04,Normal
Maryland,2016,03,4.3,2016-03,Normal
Maryland,2016,02,4.4,2016-02,Normal
Maryland,2016,01,4.5,2016-01,Normal
Maryland,2017,12,4.0,2017-12,Bueno
Maryland,2017,11,4.1,2017-11,Normal
Maryland,2017,10,4.1,2017-10,Normal
Maryland,2017,09,4.0,2017-09,Bueno
Maryland,2017,08,4.0,2017-08,Bueno
Maryland,2017,07,4.0,2017-07,Bueno
Maryland,2017,06,3.9,2017-06,Bueno
Maryland,2017,05,3.9,2017-05,Bueno
Maryland,2017,04,3.9,2017-04,Bueno
Maryland,2017,03,4.0,2017-03,Bueno
Maryland,2017,02,4.0,2017-02,Bueno
Maryland,2017,01,4.1,2017-01,Normal
Maryland,2018,12,3.6,2018-12,Bueno
Maryland,2018,11,3.6,2018-11,Bueno
Maryland,2018,10,3.7,2018-10,Bueno
Maryland,2018,09,3.7,2018-09,Bueno
Maryland,2018,08,3.6,2018-08,Bueno
Maryland,2018,07,3.6,2018-07,Bueno
Maryland,2018,06,3.6,2018-06,Bueno
Maryland,2018,05,3.6,2018-05,Bueno
Maryland,2018,04,3.6,2018-04,Bueno
Maryland,2018,03,3.7,2018-03,Bueno
Maryland,2018,02,3.8,2018-02,Bueno
Maryland,2018,01,3.9,2018-01,Bueno
Maryland,2019,12,3.8,2019-12,Bueno
Maryland,2019,11,3.7,2019-11,Bueno
Maryland,2019,10,3.7,2019-10,Bueno
Maryland,2019,09,3.6,2019-09,Bueno
Maryland,2019,08,3.5,2019-08,Bueno
Maryland,2019,07,3.4,2019-07,Bueno
Maryland,2019,06,3.2,2019-06,Bueno
Maryland,2019,05,3.1,2019-05,Bueno
Maryland,2019,04,3.1,2019-04,Bueno
Maryland,2019,03,3.2,2019-03,Bueno
Maryland,2019,02,3.3,2019-02,Bueno
Maryland,2019,01,3.5,2019-01,Bueno
Maine,2010,12,8.1,2010-12,Critico
Maine,2010,11,8.2,2010-11,Critico
Maine,2010,10,8.3,2010-10,Critico
Maine,2010,09,8.3,2010-09,Critico
Maine,2010,08,8.3,2010-08,Critico
Maine,2010,07,8.3,2010-07,Critico
Maine,2010,06,8.3,2010-06,Critico
Maine,2010,05,8.5,2010-05,Critico
Maine,2010,04,8.6,2010-04,Critico
Maine,2010,03,8.7,2010-03,Critico
Maine,2010,02,8.7,2010-02,Critico
Maine,2010,01,8.7,2010-01,Critico
Maine,2011,12,7.3,2011-12,Critico
Maine,2011,11,7.4,2011-11,Critico
Maine,2011,10,7.5,2011-10,Critico
Maine,2011,09,7.6,2011-09,Critico
Maine,2011,08,7.7,2011-08,Critico
Maine,2011,07,7.8,2011-07,Critico
Maine,2011,06,7.8,2011-06,Critico
Maine,2011,05,7.8,2011-05,Critico
Maine,2011,04,7.8,2011-04,Critico
Maine,2011,03,7.9,2011-03,Critico
Maine,2011,02,8.0,2011-02,Critico
Maine,2011,01,8.1,2011-01,Critico
Maine,2012,12,7.1,2012-12,Critico
Maine,2012,11,7.1,2012-11,Critico
Maine,2012,10,7.1,2012-10,Critico
Maine,2012,09,7.2,2012-09,Critico
Maine,2012,08,7.2,2012-08,Critico
Maine,2012,07,7.2,2012-07,Critico
Maine,2012,06,7.3,2012-06,Critico
Maine,2012,05,7.3,2012-05,Critico
Maine,2012,04,7.2,2012-04,Critico
Maine,2012,03,7.2,2012-03,Critico
Maine,2012,02,7.2,2012-02,Critico
Maine,2012,01,7.2,2012-01,Critico
Maine,2013,12,6.2,2013-12,Critico
Maine,2013,11,6.3,2013-11,Critico
Maine,2013,10,6.4,2013-10,Critico
Maine,2013,09,6.5,2013-09,Critico
Maine,2013,08,6.6,2013-08,Critico
Maine,2013,07,6.7,2013-07,Critico
Maine,2013,06,6.7,2013-06,Critico
Maine,2013,05,6.8,2013-05,Critico
Maine,2013,04,6.9,2013-04,Critico
Maine,2013,03,7.0,2013-03,Critico
Maine,2013,02,7.0,2013-02,Critico
Maine,2013,01,7.1,2013-01,Critico
Maine,2014,12,5.0,2014-12,Normal
Maine,2014,11,5.2,2014-11,Normal
Maine,2014,10,5.2,2014-10,Normal
Maine,2014,09,5.3,2014-09,Normal
Maine,2014,08,5.4,2014-08,Normal
Maine,2014,07,5.5,2014-07,Normal
Maine,2014,06,5.6,2014-06,Normal
Maine,2014,05,5.7,2014-05,Normal
Maine,2014,04,5.8,2014-04,Normal
Maine,2014,03,5.9,2014-03,Normal
Maine,2014,02,6.0,2014-02,Critico
Maine,2014,01,6.1,2014-01,Critico
Maine,2015,12,4.0,2015-12,Bueno
Maine,2015,11,4.0,2015-11,Bueno
Maine,2015,10,4.1,2015-10,Normal
Maine,2015,09,4.1,2015-09,Normal
Maine,2015,08,4.2,2015-08,Normal
Maine,2015,07,4.3,2015-07,Normal
Maine,2015,06,4.4,2015-06,Normal
Maine,2015,05,4.5,2015-05,Normal
Maine,2015,04,4.6,2015-04,Normal
Maine,2015,03,4.7,2015-03,Normal
Maine,2015,02,4.8,2015-02,Normal
Maine,2015,01,4.9,2015-01,Normal
Maine,2016,12,3.5,2016-12,Bueno
Maine,2016,11,3.6,2016-11,Bueno
Maine,2016,10,3.7,2016-10,Bueno
Maine,2016,09,3.7,2016-09,Bueno
Maine,2016,08,3.7,2016-08,Bueno
Maine,2016,07,3.8,2016-07,Bueno
Maine,2016,06,3.8,2016-06,Bueno
Maine,2016,05,3.8,2016-05,Bueno
Maine,2016,04,3.9,2016-04,Bueno
Maine,2016,03,3.9,2016-03,Bueno
Maine,2016,02,3.9,2016-02,Bueno
Maine,2016,01,4.0,2016-01,Bueno
Maine,2017,12,3.1,2017-12,Bueno
Maine,2017,11,3.2,2017-11,Bueno
Maine,2017,10,3.3,2017-10,Bueno
Maine,2017,09,3.4,2017-09,Bueno
Maine,2017,08,3.4,2017-08,Bueno
Maine,2017,07,3.4,2017-07,Bueno
Maine,2017,06,3.4,2017-06,Bueno
Maine,2017,05,3.4,2017-05,Bueno
Maine,2017,04,3.4,2017-04,Bueno
Maine,2017,03,3.4,2017-03,Bueno
Maine,2017,02,3.4,2017-02,Bueno
Maine,2017,01,3.5,2017-01,Bueno
Maine,2018,12,3.1,2018-12,Bueno
Maine,2018,11,3.2,2018-11,Bueno
Maine,2018,10,3.3,2018-10,Bueno
Maine,2018,09,3.3,2018-09,Bueno
Maine,2018,08,3.2,2018-08,Bueno
Maine,2018,07,3.2,2018-07,Bueno
Maine,2018,06,3.1,2018-06,Bueno
Maine,2018,05,3.0,2018-05,Bueno
Maine,2018,04,3.0,2018-04,Bueno
Maine,2018,03,2.9,2018-03,Bueno
Maine,2018,02,3.0,2018-02,Bueno
Maine,2018,01,3.0,2018-01,Bueno
Maine,2019,12,2.9,2019-12,Bueno
Maine,2019,11,2.9,2019-11,Bueno
Maine,2019,10,2.9,2019-10,Bueno
Maine,2019,09,2.8,2019-09,Bueno
Maine,2019,08,2.7,2019-08,Bueno
Maine,2019,07,2.7,2019-07,Bueno
Maine,2019,06,2.6,2019-06,Bueno
Maine,2019,05,2.6,2019-05,Bueno
Maine,2019,04,2.6,2019-04,Bueno
Maine,2019,03,2.7,2019-03,Bueno
Maine,2019,02,2.9,2019-02,Bueno
Maine,2019,01,3.0,2019-01,Bueno
Míchigan,2010,12,10.8,2010-12,Critico
Míchigan,2010,11,11.2,2010-11,Critico
Míchigan,2010,10,11.5,2010-10,Critico
Míchigan,2010,09,11.7,2010-09,Critico
Míchigan,2010,08,12.0,2010-08,Critico
Míchigan,2010,07,12.3,2010-07,Critico
Míchigan,2010,06,12.4,2010-06,Critico
Míchigan,2010,05,12.5,2010-05,Critico
Míchigan,2010,04,12.7,2010-04,Critico
Míchigan,2010,03,12.9,2010-03,Critico
Míchigan,2010,02,13.1,2010-02,Critico
Míchigan,2010,01,13.2,2010-01,Critico
Míchigan,2011,12,9.4,2011-12,Critico
Míchigan,2011,11,9.6,2011-11,Critico
Míchigan,2011,10,9.8,2011-10,Critico
Míchigan,2011,09,9.9,2011-09,Critico
Míchigan,2011,08,10.1,2011-08,Critico
Míchigan,2011,07,10.2,2011-07,Critico
Míchigan,2011,06,10.2,2011-06,Critico
Míchigan,2011,05,10.1,2011-05,Critico
Míchigan,2011,04,10.0,2011-04,Critico
Míchigan,2011,03,9.9,2011-03,Critico
Míchigan,2011,02,10.4,2011-02,Critico
Míchigan,2011,01,10.5,2011-01,Critico
Míchigan,2012,12,9.0,2012-12,Critico
Míchigan,2012,11,9.0,2012-11,Critico
Míchigan,2012,10,9.0,2012-10,Critico
Míchigan,2012,09,9.0,2012-09,Critico
Míchigan,2012,08,9.0,2012-08,Critico
Míchigan,2012,07,9.0,2012-07,Critico
Míchigan,2012,06,9.1,2012-06,Critico
Míchigan,2012,05,9.1,2012-05,Critico
Míchigan,2012,04,9.1,2012-04,Critico
Míchigan,2012,03,9.1,2012-03,Critico
Míchigan,2012,02,9.1,2012-02,Critico
Míchigan,2012,01,9.2,2012-01,Critico
Míchigan,2013,12,8.2,2013-12,Critico
Míchigan,2013,11,8.4,2013-11,Critico
Míchigan,2013,10,8.5,2013-10,Critico
Míchigan,2013,09,8.6,2013-09,Critico
Míchigan,2013,08,8.8,2013-08,Critico
Míchigan,2013,07,8.8,2013-07,Critico
Míchigan,2013,06,8.8,2013-06,Critico
Míchigan,2013,05,8.8,2013-05,Critico
Míchigan,2013,04,8.9,2013-04,Critico
Míchigan,2013,03,8.9,2013-03,Critico
Míchigan,2013,02,9.0,2013-02,Critico
Míchigan,2013,01,9.0,2013-01,Critico
Míchigan,2014,12,6.2,2014-12,Critico
Míchigan,2014,11,6.4,2014-11,Critico
Míchigan,2014,10,6.6,2014-10,Critico
Míchigan,2014,09,6.8,2014-09,Critico
Míchigan,2014,08,7.0,2014-08,Critico
Míchigan,2014,07,7.2,2014-07,Critico
Míchigan,2014,06,7.4,2014-06,Critico
Míchigan,2014,05,7.5,2014-05,Critico
Míchigan,2014,04,7.7,2014-04,Critico
Míchigan,2014,03,7.9,2014-03,Critico
Míchigan,2014,02,8.0,2014-02,Critico
Míchigan,2014,01,8.1,2014-01,Critico
Míchigan,2015,12,4.9,2015-12,Normal
Míchigan,2015,11,5.0,2015-11,Normal
Míchigan,2015,10,5.0,2015-10,Normal
Míchigan,2015,09,5.1,2015-09,Normal
Míchigan,2015,08,5.2,2015-08,Normal
Míchigan,2015,07,5.4,2015-07,Normal
Míchigan,2015,06,5.5,2015-06,Normal
Míchigan,2015,05,5.6,2015-05,Normal
Míchigan,2015,04,5.7,2015-04,Normal
Míchigan,2015,03,5.8,2015-03,Normal
Míchigan,2015,02,5.9,2015-02,Normal
Míchigan,2015,01,6.0,2015-01,Critico
Míchigan,2016,12,5.0,2016-12,Normal
Míchigan,2016,11,5.1,2016-11,Normal
Míchigan,2016,10,5.1,2016-10,Normal
Míchigan,2016,09,5.1,2016-09,Normal
Míchigan,2016,08,5.0,2016-08,Normal
Míchigan,2016,07,5.0,2016-07,Normal
Míchigan,2016,06,5.0,2016-06,Normal
Míchigan,2016,05,5.0,2016-05,Normal
Míchigan,2016,04,5.0,2016-04,Normal
Míchigan,2016,03,5.0,2016-03,Normal
Míchigan,2016,02,4.9,2016-02,Normal
Míchigan,2016,01,4.9,2016-01,Normal
Míchigan,2017,12,4.6,2017-12,Normal
Míchigan,2017,11,4.7,2017-11,Normal
Míchigan,2017,10,4.8,2017-10,Normal
Míchigan,2017,09,4.7,2017-09,Normal
Míchigan,2017,08,4.6,2017-08,Normal
Míchigan,2017,07,4.5,2017-07,Normal
Míchigan,2017,06,4.4,2017-06,Normal
Míchigan,2017,05,4.3,2017-05,Normal
Míchigan,2017,04,4.3,2017-04,Normal
Míchigan,2017,03,4.5,2017-03,Normal
Míchigan,2017,02,4.7,2017-02,Normal
Míchigan,2017,01,4.8,2017-01,Normal
Míchigan,2018,12,4.2,2018-12,Normal
Míchigan,2018,11,4.2,2018-11,Normal
Míchigan,2018,10,4.2,2018-10,Normal
Míchigan,2018,09,4.1,2018-09,Normal
Míchigan,2018,08,4.1,2018-08,Normal
Míchigan,2018,07,4.0,2018-07,Bueno
Míchigan,2018,06,4.0,2018-06,Bueno
Míchigan,2018,05,4.1,2018-05,Normal
Míchigan,2018,04,4.1,2018-04,Normal
Míchigan,2018,03,4.3,2018-03,Normal
Míchigan,2018,02,4.4,2018-02,Normal
Míchigan,2018,01,4.5,2018-01,Normal
Míchigan,2019,12,3.8,2019-12,Bueno
Míchigan,2019,11,3.9,2019-11,Bueno
Míchigan,2019,10,4.0,2019-10,Bueno
Míchigan,2019,09,4.1,2019-09,Normal
Míchigan,2019,08,4.2,2019-08,Normal
Míchigan,2019,07,4.2,2019-07,Normal
Míchigan,2019,06,4.2,2019-06,Normal
Míchigan,2019,05,4.1,2019-05,Normal
Míchigan,2019,04,4.1,2019-04,Normal
Míchigan,2019,03,4.1,2019-03,Normal
Míchigan,2019,02,4.2,2019-02,Normal
Míchigan,2019,01,4.2,2019-01,Normal
