estado,fecha,promedio_dias
North Dakota,2019-04,125.0
Vermont,2019-04,121.0
District of Columbia,2019-04,51.0
Wyoming,2019-04,74.0
Puerto Rico,2019-04,86.0
California,2019-05,56.0
Texas,2019-05,64.0
New York,2019-05,119.0
Florida,2019-05,88.0
Illinois,2019-05,74.0
Pennsylvania,2019-05,74.0
Ohio,2019-05,60.0
Michigan,2019-05,62.0
Georgia,2019-05,64.0
North Carolina,2019-05,63.0
New Jersey,2019-05,103.0
Virginia,2019-05,58.0
Washington,2019-05,47.0
Massachusetts,2019-05,67.0
Indiana,2019-05,59.0
Arizona,2019-05,60.0
Tennessee,2019-05,64.0
Missouri,2019-05,58.0
Maryland,2019-05,73.0
Wisconsin,2019-05,65.0
Minnesota,2019-05,60.0
Colorado,2019-05,50.0
Alabama,2019-05,72.0
South Carolina,2019-05,72.0
Louisiana,2019-05,88.0
Kentucky,2019-05,64.0
Oregon,2019-05,56.0
Oklahoma,2019-05,67.0
Connecticut,2019-05,87.0
Iowa,2019-05,71.0
Mississippi,2019-05,76.0
Arkansas,2019-05,77.0
Kansas,2019-05,59.0
Utah,2019-05,49.0
Nevada,2019-05,68.0
New Mexico,2019-05,65.0
West Virginia,2019-05,91.0
Nebraska,2019-05,56.0
Idaho,2019-05,50.0
Hawaii,2019-05,92.0
Maine,2019-05,72.0
New Hampshire,2019-05,64.0
Rhode Island,2019-05,75.0
Montana,2019-05,71.0
Delaware,2019-05,78.0
South Dakota,2019-05,72.0
Alaska,2019-05,71.0
North Dakota,2019-05,104.0
Vermont,2019-05,114.0
District of Columbia,2019-05,54.0
Wyoming,2019-05,70.0
Puerto Rico,2019-05,80.0
California,2019-06,57.0
Texas,2019-06,64.0
New York,2019-06,112.0
Florida,2019-06,87.0
Illinois,2019-06,76.0
Pennsylvania,2019-06,72.0
Ohio,2019-06,59.0
Michigan,2019-06,61.0
Georgia,2019-06,65.0
North Carolina,2019-06,63.0
New Jersey,2019-06,100.0
Virginia,2019-06,61.0
Washington,2019-06,47.0
Massachusetts,2019-06,66.0
Indiana,2019-06,58.0
Arizona,2019-06,61.0
Tennessee,2019-06,62.0
Missouri,2019-06,57.0
Maryland,2019-06,75.0
Wisconsin,2019-06,63.0
Minnesota,2019-06,59.0
Colorado,2019-06,50.0
Alabama,2019-06,71.0
South Carolina,2019-06,74.0
Louisiana,2019-06,83.0
Kentucky,2019-06,63.0
Oregon,2019-06,55.0
Oklahoma,2019-06,68.0
Connecticut,2019-06,81.0
Iowa,2019-06,70.0
Mississippi,2019-06,75.0
Arkansas,2019-06,75.0
Kansas,2019-06,62.0
Utah,2019-06,49.0
Nevada,2019-06,64.0
New Mexico,2019-06,65.0
West Virginia,2019-06,78.5
Nebraska,2019-06,56.0
Idaho,2019-06,50.0
Hawaii,2019-06,89.0
Maine,2019-06,63.0
New Hampshire,2019-06,64.0
Rhode Island,2019-06,72.0
Montana,2019-06,64.5
Delaware,2019-06,77.0
South Dakota,2019-06,66.0
Alaska,2019-06,70.0
North Dakota,2019-06,80.0
Vermont,2019-06,97.0
District of Columbia,2019-06,56.0
Wyoming,2019-06,66.0
Puerto Rico,2019-06,111.5
California,2019-07,60.0
Texas,2019-07,64.0
New York,2019-07,111.0
Florida,2019-07,86.0
Illinois,2019-07,78.0
Pennsylvania,2019-07,74.0
Ohio,2019-07,61.0
Michigan,2019-07,63.0
Georgia,2019-07,67.0
North Carolina,2019-07,65.0
New Jersey,2019-07,104.0
Virginia,2019-07,63.0
Washington,2019-07,51.0
Massachusetts,2019-07,69.0
Indiana,2019-07,59.0
Arizona,2019-07,61.0
Tennessee,2019-07,63.0
Missouri,2019-07,60.0
Maryland,2019-07,81.0
Wisconsin,2019-07,63.0
Minnesota,2019-07,61.0
Colorado,2019-07,54.0
Alabama,2019-07,72.0
South Carolina,2019-07,75.0
Louisiana,2019-07,84.0
Kentucky,2019-07,64.0
Oregon,2019-07,61.0
Oklahoma,2019-07,69.0
Connecticut,2019-07,82.0
Iowa,2019-07,69.0
Mississippi,2019-07,73.0
Arkansas,2019-07,71.0
Kansas,2019-07,59.0
Utah,2019-07,51.0
Nevada,2019-07,68.0
New Mexico,2019-07,66.0
West Virginia,2019-07,84.0
Nebraska,2019-07,56.0
Idaho,2019-07,52.0
Hawaii,2019-07,89.0
Maine,2019-07,62.0
New Hampshire,2019-07,61.0
Rhode Island,2019-07,74.0
Montana,2019-07,64.0
Delaware,2019-07,80.0
South Dakota,2019-07,63.0
Alaska,2019-07,74.0
North Dakota,2019-07,79.0
Vermont,2019-07,84.0
District of Columbia,2019-07,61.0
Wyoming,2019-07,62.0
Puerto Rico,2019-07,91.0
California,2019-08,62.0
Texas,2019-08,67.0
New York,2019-08,113.0
Florida,2019-08,84.0
Illinois,2019-08,81.0
Pennsylvania,2019-08,76.0
Ohio,2019-08,63.0
Michigan,2019-08,65.0
Georgia,2019-08,70.0
North Carolina,2019-08,68.0
New Jersey,2019-08,106.0
Virginia,2019-08,65.0
Washington,2019-08,55.0
Massachusetts,2019-08,72.0
Indiana,2019-08,60.0
Arizona,2019-08,59.0
Tennessee,2019-08,64.0
Missouri,2019-08,60.0
Maryland,2019-08,85.0
Wisconsin,2019-08,64.0
Minnesota,2019-08,63.0
Colorado,2019-08,58.0
Alabama,2019-08,71.0
South Carolina,2019-08,77.0
Louisiana,2019-08,86.0
Kentucky,2019-08,65.0
Oregon,2019-08,64.0
Oklahoma,2019-08,71.0
Connecticut,2019-08,88.0
Iowa,2019-08,69.0
Mississippi,2019-08,73.0
Arkansas,2019-08,74.0
Kansas,2019-08,59.0
Utah,2019-08,54.0
Nevada,2019-08,72.0
New Mexico,2019-08,68.0
West Virginia,2019-08,85.0
Nebraska,2019-08,56.0
Idaho,2019-08,54.0
Hawaii,2019-08,91.0
Maine,2019-08,68.0
New Hampshire,2019-08,68.0
Rhode Island,2019-08,74.0
Montana,2019-08,69.5
Delaware,2019-08,85.0
South Dakota,2019-08,68.0
Alaska,2019-08,80.0
North Dakota,2019-08,83.0
Vermont,2019-08,84.0
District of Columbia,2019-08,62.0
Wyoming,2019-08,65.0
Puerto Rico,2019-08,124.5
California,2019-09,65.0
Texas,2019-09,74.0
New York,2019-09,120.0
Florida,2019-09,86.0
Illinois,2019-09,86.0
Pennsylvania,2019-09,79.0
Ohio,2019-09,65.0
Michigan,2019-09,71.0
Georgia,2019-09,73.0
North Carolina,2019-09,71.0
New Jersey,2019-09,114.0
Virginia,2019-09,68.0
Washington,2019-09,57.0
Massachusetts,2019-09,77.0
Indiana,2019-09,63.0
Arizona,2019-09,57.0
Tennessee,2019-09,68.0
Missouri,2019-09,63.0
Maryland,2019-09,91.0
Wisconsin,2019-09,67.0
Minnesota,2019-09,66.0
Colorado,2019-09,62.0
Alabama,2019-09,79.0
South Carolina,2019-09,80.0
Louisiana,2019-09,91.0
Kentucky,2019-09,70.0
Oregon,2019-09,68.0
Oklahoma,2019-09,72.0
Connecticut,2019-09,94.0
Iowa,2019-09,73.0
Mississippi,2019-09,80.0
Arkansas,2019-09,77.0
Kansas,2019-09,63.0
Utah,2019-09,56.0
Nevada,2019-09,75.0
New Mexico,2019-09,74.0
West Virginia,2019-09,88.0
Nebraska,2019-09,57.0
Idaho,2019-09,57.0
Hawaii,2019-09,92.0
Maine,2019-09,73.0
New Hampshire,2019-09,70.0
Rhode Island,2019-09,79.0
Montana,2019-09,79.0
Delaware,2019-09,85.0
South Dakota,2019-09,68.0
Alaska,2019-09,86.0
North Dakota,2019-09,86.0
Vermont,2019-09,91.0
District of Columbia,2019-09,69.0
Wyoming,2019-09,66.0
Puerto Rico,2019-09,108.0
California,2019-10,65.0
Texas,2019-10,79.0
New York,2019-10,125.0
Florida,2019-10,83.0
Illinois,2019-10,92.0
Pennsylvania,2019-10,82.0
Ohio,2019-10,68.0
Michigan,2019-10,76.0
Georgia,2019-10,77.0
North Carolina,2019-10,74.0
New Jersey,2019-10,118.0
Virginia,2019-10,69.0
Washington,2019-10,60.0
Massachusetts,2019-10,74.0
Indiana,2019-10,65.0
Arizona,2019-10,56.0
Tennessee,2019-10,69.0
Missouri,2019-10,65.0
Maryland,2019-10,92.0
Wisconsin,2019-10,70.0
Minnesota,2019-10,69.0
Colorado,2019-10,63.0
Alabama,2019-10,80.0
South Carolina,2019-10,84.0
Louisiana,2019-10,90.5
Kentucky,2019-10,72.0
Oregon,2019-10,72.0
Oklahoma,2019-10,77.0
Connecticut,2019-10,97.0
Iowa,2019-10,74.0
Mississippi,2019-10,85.0
Arkansas,2019-10,80.0
Kansas,2019-10,64.0
Utah,2019-10,58.0
Nevada,2019-10,76.0
New Mexico,2019-10,78.0
West Virginia,2019-10,96.0
Nebraska,2019-10,61.0
Idaho,2019-10,60.0
Hawaii,2019-10,91.0
Maine,2019-10,77.0
New Hampshire,2019-10,71.0
Rhode Island,2019-10,84.0
Montana,2019-10,84.0
Delaware,2019-10,84.0
South Dakota,2019-10,73.0
Alaska,2019-10,87.0
North Dakota,2019-10,89.0
Vermont,2019-10,95.0
District of Columbia,2019-10,56.0
Wyoming,2019-10,73.0
Puerto Rico,2019-10,101.0
California,2019-11,64.0
Texas,2019-11,82.0
New York,2019-11,130.0
Florida,2019-11,83.0
Illinois,2019-11,95.0
Pennsylvania,2019-11,80.0
Ohio,2019-11,70.0
Michigan,2019-11,78.0
Georgia,2019-11,80.0
North Carolina,2019-11,74.0
New Jersey,2019-11,118.0
Virginia,2019-11,70.0
Washington,2019-11,63.0
Massachusetts,2019-11,72.0
Indiana,2019-11,67.0
Arizona,2019-11,56.0
Tennessee,2019-11,72.0
Missouri,2019-11,66.0
Maryland,2019-11,91.0
Wisconsin,2019-11,71.0
Minnesota,2019-11,72.0
Colorado,2019-11,66.0
Alabama,2019-11,82.0
South Carolina,2019-11,88.0
Louisiana,2019-11,96.0
Kentucky,2019-11,72.0
Oregon,2019-11,77.0
Oklahoma,2019-11,76.0
Connecticut,2019-11,101.0
Iowa,2019-11,77.0
Mississippi,2019-11,82.0
Arkansas,2019-11,83.0
Kansas,2019-11,68.0
Utah,2019-11,59.0
Nevada,2019-11,77.0
New Mexico,2019-11,77.0
West Virginia,2019-11,92.0
Nebraska,2019-11,60.5
Idaho,2019-11,63.0
Hawaii,2019-11,94.0
Maine,2019-11,82.0
New Hampshire,2019-11,72.0
Rhode Island,2019-11,80.0
Montana,2019-11,91.0
Delaware,2019-11,83.0
South Dakota,2019-11,75.0
Alaska,2019-11,98.0
North Dakota,2019-11,95.0
Vermont,2019-11,88.0
District of Columbia,2019-11,63.0
Wyoming,2019-11,79.0
Puerto Rico,2019-11,138.0
California,2019-12,71.0
Texas,2019-12,87.0
New York,2019-12,132.0
Florida,2019-12,84.0
Illinois,2019-12,100.0
Pennsylvania,2019-12,86.0
Ohio,2019-12,75.0
Michigan,2019-12,82.0
Georgia,2019-12,83.0
North Carolina,2019-12,78.0
New Jersey,2019-12,118.0
Virginia,2019-12,73.0
Washington,2019-12,69.0
Massachusetts,2019-12,80.0
Indiana,2019-12,72.0
Arizona,2019-12,60.0
Tennessee,2019-12,75.0
Missouri,2019-12,71.0
Maryland,2019-12,94.5
Wisconsin,2019-12,78.0
Minnesota,2019-12,78.0
Colorado,2019-12,72.0
Alabama,2019-12,88.0
South Carolina,2019-12,89.0
Louisiana,2019-12,102.0
Kentucky,2019-12,77.0
Oregon,2019-12,84.0
Oklahoma,2019-12,77.0
Connecticut,2019-12,103.0
Iowa,2019-12,86.0
Mississippi,2019-12,90.0
Arkansas,2019-12,84.0
Kansas,2019-12,70.0
Utah,2019-12,66.0
Nevada,2019-12,83.0
New Mexico,2019-12,81.0
West Virginia,2019-12,97.0
Nebraska,2019-12,65.0
Idaho,2019-12,67.0
Hawaii,2019-12,90.0
Maine,2019-12,88.0
New Hampshire,2019-12,76.0
Rhode Island,2019-12,86.0
Montana,2019-12,101.5
Delaware,2019-12,83.0
South Dakota,2019-12,84.0
Alaska,2019-12,109.0
North Dakota,2019-12,102.0
Vermont,2019-12,97.0
District of Columbia,2019-12,72.0
Wyoming,2019-12,82.0
Puerto Rico,2019-12,141.0
California,2020-01,79.0
Texas,2020-01,92.0
New York,2020-01,140.0
Florida,2020-01,92.0
Illinois,2020-01,116.0
Pennsylvania,2020-01,98.0
Ohio,2020-01,86.0
Michigan,2020-01,94.0
Georgia,2020-01,93.0
North Carolina,2020-01,91.0
New Jersey,2020-01,125.0
Virginia,2020-01,85.0
Washington,2020-01,76.0
Massachusetts,2020-01,95.0
Indiana,2020-01,81.0
Arizona,2020-01,67.0
Tennessee,2020-01,84.0
Missouri,2020-01,81.0
Maryland,2020-01,104.0
Wisconsin,2020-01,92.0
Minnesota,2020-01,91.0
Colorado,2020-01,77.0
Alabama,2020-01,100.0
South Carolina,2020-01,98.0
Louisiana,2020-01,109.0
Kentucky,2020-01,85.0
Oregon,2020-01,94.0
Oklahoma,2020-01,89.0
Connecticut,2020-01,118.0
Iowa,2020-01,99.0
Mississippi,2020-01,98.0
Arkansas,2020-01,91.0
Kansas,2020-01,82.0
Utah,2020-01,75.0
Nevada,2020-01,89.0
New Mexico,2020-01,91.0
West Virginia,2020-01,113.0
Nebraska,2020-01,75.0
Idaho,2020-01,81.0
Hawaii,2020-01,101.0
Maine,2020-01,102.0
New Hampshire,2020-01,93.0
Rhode Island,2020-01,93.0
Montana,2020-01,112.0
Delaware,2020-01,99.0
South Dakota,2020-01,92.0
Alaska,2020-01,119.0
North Dakota,2020-01,113.0
Vermont,2020-01,112.0
District of Columbia,2020-01,91.0
Wyoming,2020-01,97.0
Puerto Rico,2020-01,129.0
California,2020-02,69.0
Texas,2020-02,91.0
New York,2020-02,149.0
Florida,2020-02,92.0
Illinois,2020-02,125.0
Pennsylvania,2020-02,99.0
Ohio,2020-02,86.0
Michigan,2020-02,95.0
Georgia,2020-02,92.0
North Carolina,2020-02,89.0
New Jersey,2020-02,126.0
Virginia,2020-02,79.0
Washington,2020-02,59.0
Massachusetts,2020-02,105.0
Indiana,2020-02,84.0
Arizona,2020-02,58.0
Tennessee,2020-02,87.0
Missouri,2020-02,84.0
Maryland,2020-02,102.0
Wisconsin,2020-02,97.0
Minnesota,2020-02,89.0
Colorado,2020-02,68.0
Alabama,2020-02,94.0
South Carolina,2020-02,99.0
Louisiana,2020-02,111.0
Kentucky,2020-02,88.0
Oregon,2020-02,87.0
Oklahoma,2020-02,87.0
Connecticut,2020-02,121.0
Iowa,2020-02,107.0
Mississippi,2020-02,98.0
Arkansas,2020-02,94.0
Kansas,2020-02,83.0
Utah,2020-02,64.0
Nevada,2020-02,85.0
New Mexico,2020-02,91.0
West Virginia,2020-02,113.0
Nebraska,2020-02,73.0
Idaho,2020-02,75.0
Hawaii,2020-02,102.0
Maine,2020-02,104.0
New Hampshire,2020-02,99.0
Rhode Island,2020-02,106.0
Montana,2020-02,122.0
Delaware,2020-02,98.0
South Dakota,2020-02,100.0
Alaska,2020-02,121.0
North Dakota,2020-02,132.0
Vermont,2020-02,128.0
District of Columbia,2020-02,80.5
Wyoming,2020-02,94.0
Puerto Rico,2020-02,113.5
